DR_NO,DATE OCC,TIME OCC,AREA,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Status Desc,LOCATION,LAT,LON,City,Crime Subtype,Perp Age,Perp Sex,Arrest
220608603,04/09/2022 12:00:00 AM,1100,6,646,210,ROBBERY,0,X,Adult Other,6700    HOLLYWOOD                    BL,34.1016,-118.3361,Los Angeles,ROBBERY,,,False
210110423,05/17/2021 12:00:00 AM,1500,1,157,761,BRANDISH WEAPON,40,F,Adult Other,6TH,34.0412,-118.2436,Los Angeles,BRANDISH WEAPON,,,False
211107906,04/22/2021 12:00:00 AM,1430,11,1151,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,4700 W  SUNSET                       BL,34.0982,-118.2922,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
231909603,04/28/2023 12:00:00 AM,1030,19,1987,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",67,M,Invest Cont,8500    BARDWELL                     AV,34.2245,-118.4321,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
230708784,04/23/2023 12:00:00 AM,230,7,738,510,VEHICLE - STOLEN,0,,Invest Cont,400 S  LAS PALMAS                   AV,34.0669,-118.3357,Los Angeles,VEHICLE - STOLEN,,,False
210200611,01/01/2021 12:00:00 AM,800,2,285,121,"RAPE, FORCIBLE",14,F,Invest Cont,11TH                         PL,34.0481,-118.2779,Los Angeles,"RAPE, FORCIBLE",,,False
220620426,12/17/2022 12:00:00 AM,1630,6,627,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),42,F,Invest Cont,6100    WINANS                       DR,34.1133,-118.3215,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
231607913,05/01/2023 12:00:00 AM,600,16,1654,510,VEHICLE - STOLEN,0,,Invest Cont,OSBORNE,34.2592,-118.4025,Los Angeles,VEHICLE - STOLEN,,,False
200708475,04/20/2020 12:00:00 AM,1000,7,749,510,VEHICLE - STOLEN,0,,Invest Cont,800 S  PLYMOUTH                     BL,34.0598,-118.3238,Los Angeles,VEHICLE - STOLEN,,,False
221306413,02/15/2022 12:00:00 AM,1700,13,1331,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),52,F,Invest Cont,100 W  32ND                         ST,34.02,-118.2718,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
201312960,06/26/2020 12:00:00 AM,14,13,1385,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",48,M,Invest Cont,900 E  SLAUSON                      AV,33.9857,-118.2628,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
222006618,02/27/2022 12:00:00 AM,1700,20,2026,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),32,M,Invest Cont,4TH                          ST,34.0672,-118.2966,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
231011485,07/19/2023 12:00:00 AM,3,10,1027,510,VEHICLE - STOLEN,0,,Invest Cont,17100    GAULT                        ST,34.1994,-118.5055,Los Angeles,VEHICLE - STOLEN,,,False
220616316,09/01/2022 12:00:00 AM,1630,6,663,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),65,M,Invest Cont,1200 N  MCCADDEN                     PL,34.0926,-118.3375,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
210505552,02/07/2021 12:00:00 AM,2130,5,516,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,M,Adult Arrest,1000    LAGOON                       AV,33.7827,-118.2673,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,True
211422123,11/19/2021 12:00:00 AM,1430,14,1407,440,THEFT PLAIN - PETTY ($950 & UNDER),43,F,Invest Cont,3400    JASMINE                      AV,34.0288,-118.4074,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
201709853,06/09/2020 12:00:00 AM,1745,17,1794,626,INTIMATE PARTNER - SIMPLE ASSAULT,63,M,Adult Arrest,8600    AMIGO                        AV,34.2264,-118.5383,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
231317776,09/23/2023 12:00:00 AM,130,13,1327,762,LEWD CONDUCT,31,F,Invest Cont,2300    HOOPER                       AV,34.0181,-118.2488,Los Angeles,LEWD CONDUCT,,,False
210800930,09/04/2021 12:00:00 AM,1815,8,816,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,Invest Cont,500    VETERAN                      AV,34.0668,-118.4547,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
221906777,01/01/2021 12:00:00 AM,1200,19,1981,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",14,F,Invest Cont,8500 N  SEPULVEDA                    BL,34.2267,-118.4704,Los Angeles,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",,,False
231700872,05/13/2023 12:00:00 AM,1300,17,1715,310,BURGLARY,33,M,Invest Cont,17600    BRYAN                        PL,34.2927,-118.5209,Los Angeles,BURGLARY,,,False
210408650,05/14/2021 12:00:00 AM,200,4,424,860,BATTERY WITH SEXUAL CONTACT,22,M,Invest Cont,2000    LINCOLN PARK                 AV,34.0678,-118.2024,Los Angeles,BATTERY WITH SEXUAL CONTACT,,,False
220124184,11/07/2022 12:00:00 AM,2300,1,156,330,BURGLARY FROM VEHICLE,61,M,Invest Cont,500    SAN JULIAN                   ST,34.0446,-118.245,Los Angeles,BURGLARY FROM VEHICLE,,,False
202108800,04/30/2020 12:00:00 AM,830,21,2159,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,Adult Arrest,19700    VICTORY                      BL,34.1866,-118.5622,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,True
201816705,09/04/2020 12:00:00 AM,1730,18,1851,510,VEHICLE - STOLEN,0,,Invest Cont,700 W  134TH                        ST,33.9102,-118.2878,Los Angeles,VEHICLE - STOLEN,,,False
220305043,01/25/2022 12:00:00 AM,1800,3,333,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,X,Adult Arrest,2800    CRENSHAW                     BL,34.0278,-118.3378,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,True
231906520,03/01/2023 12:00:00 AM,1200,19,1998,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",21,F,Invest Cont,14000    STAGG                        ST,34.2124,-118.4381,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
211109829,06/19/2021 12:00:00 AM,100,11,1172,510,VEHICLE - STOLEN,0,,Adult Arrest,1500    WESTERLY                     TR,34.0871,-118.271,Los Angeles,VEHICLE - STOLEN,,,True
222018237,12/09/2022 12:00:00 AM,1300,20,2011,310,BURGLARY,0,F,Adult Other,100 N  RIDGEWOOD                    PL,34.073,-118.3146,Los Angeles,BURGLARY,,,False
200213697,08/13/2020 12:00:00 AM,2200,2,202,626,INTIMATE PARTNER - SIMPLE ASSAULT,17,F,Adult Arrest,LOCKWOOD                     AV,34.0887,-118.2892,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
210320160,12/10/2021 12:00:00 AM,1300,3,326,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,70,M,Adult Other,2700 S  HARVARD                      BL,34.0309,-118.3067,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
201010446,06/26/2020 12:00:00 AM,1800,10,1017,623,BATTERY POLICE (SIMPLE),0,F,Invest Cont,17200    SATICOY                      ST,0.0,0.0,Los Angeles,BATTERY POLICE (SIMPLE),,,False
221809026,02/22/2022 12:00:00 AM,1530,18,1829,860,BATTERY WITH SEXUAL CONTACT,25,F,Invest Cont,2200 E  103RD                        ST,33.9456,-118.2323,Los Angeles,BATTERY WITH SEXUAL CONTACT,,,False
221107392,04/01/2022 12:00:00 AM,1800,11,1151,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,Adult Arrest,5000 W  SUNSET                       BL,34.0981,-118.2983,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,True
222013676,06/30/2022 12:00:00 AM,1600,20,2025,354,THEFT OF IDENTITY,44,F,Invest Cont,300 S  MARIPOSA                     AV,34.069,-118.2991,Los Angeles,THEFT OF IDENTITY,,,False
221710758,06/07/2022 12:00:00 AM,1600,17,1771,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),47,F,Invest Cont,20400    PLUMMER                      ST,34.2427,-118.578,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
220406195,03/07/2022 12:00:00 AM,1500,4,467,121,"RAPE, FORCIBLE",18,F,Invest Cont,500 S  MATHEWS                      ST,34.0385,-118.2117,Los Angeles,"RAPE, FORCIBLE",,,False
220909591,05/25/2022 12:00:00 AM,1600,9,909,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",45,M,Invest Cont,13800    VALERIO                      ST,34.2048,-118.4335,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
212105159,02/01/2021 12:00:00 AM,1300,21,2134,330,BURGLARY FROM VEHICLE,58,F,Invest Cont,22000    RUNNYMEDE                    ST,34.2056,-118.6065,Los Angeles,BURGLARY FROM VEHICLE,,,False
210905473,02/06/2021 12:00:00 AM,600,9,905,510,VEHICLE - STOLEN,0,,Adult Other,14600    WYANDOTTE                    ST,34.203,-118.4514,Los Angeles,VEHICLE - STOLEN,,,False
211212704,05/23/2021 12:00:00 AM,1,12,1249,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,99,F,Invest Cont,83RD                         ST,33.979,-118.2839,Los Angeles,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,,,False
230811774,07/09/2023 12:00:00 AM,2200,8,814,510,VEHICLE - STOLEN,0,,Invest Cont,11300 W  JOFFRE                       ST,34.0705,-118.4651,Los Angeles,VEHICLE - STOLEN,,,False
231810733,05/20/2023 12:00:00 AM,2100,18,1849,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,Adult Other,1900    SANTA ANA                    BL,33.9379,-118.239,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
211206900,02/14/2021 12:00:00 AM,1900,12,1243,626,INTIMATE PARTNER - SIMPLE ASSAULT,64,M,Adult Other,HAAS                         AV,33.9746,-118.3168,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
221318775,10/02/2022 12:00:00 AM,1700,13,1367,624,BATTERY - SIMPLE ASSAULT,53,M,Invest Cont,4400 S  ALAMEDA                      ST,34.0001,-118.2389,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211706962,03/27/2021 12:00:00 AM,1240,17,1759,888,TRESPASSING,49,M,Invest Cont,15600    TUBA                         ST,34.2564,-118.4729,Los Angeles,TRESPASSING,,,False
222010612,06/01/2022 12:00:00 AM,1930,20,2054,510,VEHICLE - STOLEN,0,,Invest Cont,1000 S  KINGSLEY                     DR,34.0526,-118.3031,Los Angeles,VEHICLE - STOLEN,,,False
201712117,08/06/2020 12:00:00 AM,502,17,1745,320,"BURGLARY, ATTEMPTED",38,M,Invest Cont,17400    CHATSWORTH                   ST,34.2649,-118.5137,Los Angeles,"BURGLARY, ATTEMPTED",,,False
221300913,08/12/2022 12:00:00 AM,1930,13,1373,210,ROBBERY,45,M,Invest Cont,1000 E  56TH                         ST,33.9916,-118.2579,Los Angeles,ROBBERY,,,False
220816787,10/29/2022 12:00:00 AM,1430,8,817,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,Invest Cont,10800    WEYBURN                      AV,34.0623,-118.4434,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
202009078,04/28/2020 12:00:00 AM,1745,20,2073,624,BATTERY - SIMPLE ASSAULT,0,F,Invest Cont,3000 W  PICO                         BL,34.0472,-118.3063,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
231104686,01/11/2023 12:00:00 AM,2355,11,1142,330,BURGLARY FROM VEHICLE,29,M,Invest Cont,KINGSWELL                    ST,34.1027,-118.2918,Los Angeles,BURGLARY FROM VEHICLE,,,False
230606767,03/06/2023 12:00:00 AM,845,6,638,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,Adult Arrest,WESTERN,34.1042,-118.3093,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,True
202018116,12/07/2020 12:00:00 AM,730,20,2015,330,BURGLARY FROM VEHICLE,67,F,Invest Cont,BERENDO,34.0745,-118.2942,Los Angeles,BURGLARY FROM VEHICLE,,,False
230115724,07/10/2023 12:00:00 AM,1030,1,156,624,BATTERY - SIMPLE ASSAULT,34,F,Invest Cont,400 E  6TH                          ST,34.0437,-118.2455,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
200212303,07/04/2020 12:00:00 AM,1030,2,299,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,800    VENICE                       BL,34.0394,-118.2744,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
210305436,01/31/2021 12:00:00 AM,1040,3,314,210,ROBBERY,24,M,Invest Cont,ADAMS                        BL,34.0326,-118.3177,Los Angeles,ROBBERY,,,False
200906201,02/18/2020 12:00:00 AM,1830,9,985,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",49,F,Invest Cont,4500    VAN NUYS                     BL,34.153,-118.4487,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
212104232,01/07/2021 12:00:00 AM,1700,21,2137,510,VEHICLE - STOLEN,0,,Invest Cont,VALERIO                      ST,34.2047,-118.5863,Los Angeles,VEHICLE - STOLEN,,,False
200810500,06/09/2020 12:00:00 AM,2300,8,882,310,BURGLARY,36,M,Invest Cont,11400 W  OLYMPIC                      BL,34.0371,-118.4432,Los Angeles,BURGLARY,,,False
231910998,06/27/2023 12:00:00 AM,1440,19,1916,210,ROBBERY,30,M,Adult Arrest,14000    BEAVER                       ST,34.3035,-118.438,Los Angeles,ROBBERY,,,True
231208587,03/17/2023 12:00:00 AM,1900,12,1251,510,VEHICLE - STOLEN,0,,Invest Cont,3300 W  71ST                         ST,33.9757,-118.3294,Los Angeles,VEHICLE - STOLEN,,,False
212014916,09/26/2021 12:00:00 AM,1050,20,2071,940,EXTORTION,38,M,Invest Cont,1400 S  ST ANDREWS                   PL,34.0454,-118.3134,Los Angeles,EXTORTION,,,False
201214686,06/13/2020 12:00:00 AM,2100,12,1211,510,VEHICLE - STOLEN,0,,Invest Cont,5400    3RD                          AV,33.9932,-118.3203,Los Angeles,VEHICLE - STOLEN,,,False
211707837,04/24/2021 12:00:00 AM,1040,17,1747,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",17,F,Invest Cont,16700    CHATSWORTH                   ST,34.2647,-118.4959,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
201614776,11/15/2020 12:00:00 AM,1920,16,1638,624,BATTERY - SIMPLE ASSAULT,67,F,Invest Cont,10400    COMMERCE                     AV,34.2577,-118.2886,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
231813610,07/18/2023 12:00:00 AM,1200,18,1862,648,ARSON,0,X,Adult Arrest,HARBOR                       FY,33.9271,-118.276,Los Angeles,ARSON,,,True
221417051,09/28/2022 12:00:00 AM,930,14,1408,510,VEHICLE - STOLEN,0,,Invest Cont,3300    ROBERTSON                    PL,34.0291,-118.3947,Los Angeles,VEHICLE - STOLEN,,,False
211300864,06/30/2021 12:00:00 AM,1600,13,1321,625,OTHER ASSAULT,32,F,Invest Cont,100 W  ADAMS                        BL,34.0289,-118.2686,Los Angeles,OTHER ASSAULT,,,False
211310079,05/22/2021 12:00:00 AM,1305,13,1365,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,F,Invest Cont,COMPTON,34.0039,-118.2477,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
230110038,03/25/2023 12:00:00 AM,2000,1,111,330,BURGLARY FROM VEHICLE,31,M,Invest Cont,500 N  BROADWAY,34.058,-118.241,Los Angeles,BURGLARY FROM VEHICLE,,,False
221225022,12/12/2022 12:00:00 AM,2010,12,1248,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,Adult Arrest,FLORENCE                     AV,33.9746,-118.2871,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,True
210414692,11/06/2021 12:00:00 AM,630,4,456,330,BURGLARY FROM VEHICLE,73,M,Invest Cont,2500    FAIRMOUNT                    ST,34.0506,-118.2012,Los Angeles,BURGLARY FROM VEHICLE,,,False
232111915,07/21/2023 12:00:00 AM,2300,21,2143,624,BATTERY - SIMPLE ASSAULT,63,M,Invest Cont,6400    FALLBROOK                    AV,34.1883,-118.6274,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221112089,06/13/2022 12:00:00 AM,2055,11,1109,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),63,F,Invest Cont,5100    HERMOSA                      AV,34.1394,-118.2074,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
230412415,07/21/2023 12:00:00 AM,915,4,442,901,VIOLATION OF RESTRAINING ORDER,55,M,Invest Cont,6TH                          ST,34.0568,-118.2161,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
201610967,07/11/2020 12:00:00 AM,1045,16,1685,647,THROWING OBJECT AT MOVING VEHICLE,56,M,Adult Arrest,SATICOY,34.2085,-118.3878,Los Angeles,THROWING OBJECT AT MOVING VEHICLE,,,True
201715139,11/08/2020 12:00:00 AM,1700,17,1796,510,VEHICLE - STOLEN,0,,Invest Cont,16900    PARTHENIA                    ST,34.2285,-118.5,Los Angeles,VEHICLE - STOLEN,,,False
230810871,06/11/2023 12:00:00 AM,1800,8,881,664,"BUNCO, PETTY THEFT",36,F,Invest Cont,11900    MISSOURI                     AV,34.0363,-118.4554,Los Angeles,"BUNCO, PETTY THEFT",,,False
220105914,01/31/2022 12:00:00 AM,945,1,176,440,THEFT PLAIN - PETTY ($950 & UNDER),35,F,Invest Cont,700 S  LOS ANGELES                  ST,34.0432,-118.2504,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
231009206,02/27/2023 12:00:00 AM,1200,10,1025,900,VIOLATION OF COURT ORDER,66,M,Adult Other,7000    ETIWANDA                     AV,34.1975,-118.5317,Los Angeles,VIOLATION OF COURT ORDER,,,False
230314577,08/05/2023 12:00:00 AM,1530,3,338,510,VEHICLE - STOLEN,0,,Invest Cont,1100 W  30TH                         ST,34.0275,-118.2868,Los Angeles,VEHICLE - STOLEN,,,False
221212998,06/02/2022 12:00:00 AM,1230,12,1269,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,Adult Other,82ND                         ST,33.9647,-118.2695,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
201107428,03/16/2020 12:00:00 AM,1935,11,1132,625,OTHER ASSAULT,53,F,Invest Cont,3100    RIVERSIDE                    DR,34.1128,-118.2679,Los Angeles,OTHER ASSAULT,,,False
201805263,01/23/2020 12:00:00 AM,1500,18,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),53,F,Invest Cont,100 W  102ND                        ST,33.9438,-118.2739,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
220607864,03/20/2022 12:00:00 AM,1500,6,645,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,Invest Cont,6800    HOLLYWOOD                    BL,34.1016,-118.3387,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
211518050,11/28/2021 12:00:00 AM,2200,15,1512,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,12700    VANOWEN                      ST,34.194,-118.4101,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
211221626,10/16/2021 12:00:00 AM,1800,12,1257,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,Invest Cont,78TH                         ST,33.9688,-118.2871,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
230807692,02/16/2023 12:00:00 AM,820,8,882,354,THEFT OF IDENTITY,38,F,Invest Cont,2000    BUTLER                       AV,34.0393,-118.4466,Los Angeles,THEFT OF IDENTITY,,,False
221913470,08/19/2022 12:00:00 AM,1018,19,1954,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),46,M,Invest Cont,10300 N  SEPULVEDA                    BL,34.2573,-118.4673,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
210114326,07/29/2021 12:00:00 AM,2200,1,153,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,M,Adult Arrest,200 W  6TH                          ST,34.046,-118.251,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,True
212107860,02/15/2021 12:00:00 AM,1700,21,2126,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",16,F,Invest Cont,7600    DE SOTO                      AV,34.2083,-118.5885,Los Angeles,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",,,False
211420176,10/19/2021 12:00:00 AM,1525,14,1483,210,ROBBERY,14,M,Invest Cont,MANCHESTER,33.9597,-118.4224,Los Angeles,ROBBERY,,,False
221907632,03/28/2022 12:00:00 AM,510,19,1975,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",54,F,Invest Cont,9000    WOODMAN                      AV,34.2342,-118.4436,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
200111553,05/07/2020 12:00:00 AM,1540,1,163,624,BATTERY - SIMPLE ASSAULT,43,M,Adult Other,BROADWAY,34.0438,-118.2547,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
210104184,01/01/2021 12:00:00 AM,900,1,101,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,900    NEW DEPOT                    ST,34.0652,-118.2451,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
201907041,02/25/2020 12:00:00 AM,800,19,1998,210,ROBBERY,31,F,Invest Cont,BLYTHE,34.2153,-118.4409,Los Angeles,ROBBERY,,,False
222004814,01/04/2022 12:00:00 AM,910,20,2088,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,Invest Cont,1800 S  HOOVER                       ST,34.0421,-118.2879,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
210206811,09/27/2020 12:00:00 AM,2350,2,266,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,F,Invest Cont,800 S  BURLINGTON                   AV,34.0519,-118.2755,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
201420631,11/21/2020 12:00:00 AM,2200,14,1488,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,Invest Cont,8800    RAMSGATE                     AV,33.957,-118.3827,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
230115359,07/04/2023 12:00:00 AM,1315,1,111,440,THEFT PLAIN - PETTY ($950 & UNDER),44,M,Invest Cont,500 N  FIGUEROA                     ST,34.0615,-118.247,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
200309090,03/25/2020 12:00:00 AM,1400,3,335,624,BATTERY - SIMPLE ASSAULT,58,F,Invest Cont,2800 W  JEFFERSON                    BL,34.0276,-118.3229,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
200117438,09/04/2020 12:00:00 AM,730,1,166,888,TRESPASSING,33,F,Invest Cont,600 S  SAN PEDRO                    ST,34.0421,-118.2469,Los Angeles,TRESPASSING,,,False
221914880,09/25/2022 12:00:00 AM,1130,19,1972,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),41,M,Invest Cont,9000 N  SEPULVEDA                    BL,34.2337,-118.4675,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
221216827,07/27/2022 12:00:00 AM,1300,12,1211,310,BURGLARY,37,F,Invest Cont,3100 W  SLAUSON                      AV,33.9922,-118.3276,Los Angeles,BURGLARY,,,False
211223093,11/09/2021 12:00:00 AM,1100,12,1239,310,BURGLARY,57,M,Invest Cont,6100 S  FIGUEROA                     ST,33.9837,-118.2827,Los Angeles,BURGLARY,,,False
230505945,02/21/2023 12:00:00 AM,2035,5,524,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,M,Invest Cont,300    KING                         AV,33.7731,-118.2749,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
