Incident ID,Start_Date_Time,NIBRS Code,Crime Name2,Crime Name3,Block Address,City,Sector,Latitude,Longitude,Police District Number,Vict Age,Vict Sex,Perp Age,Perp Sex,Arrest
201257062,2019-09-15 22:51:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GERMANTOWN,M,39.30489,-77.1976,5D,,,,,Unknown
201251294,2019-08-05 18:27:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),12200 BLK  DANCREST DR,CLARKSBURG,M,39.24884,-77.2535,5D,,,,,Unknown
201381881,2022-06-26 01:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,9900 BLK  MEDICAL CENTER DR,ROCKVILLE,P,39.09661,-77.1993,6D,,,,,Unknown
201388366,2022-08-15 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11800 BLK  GRAND PARK AVE,ROCKVILLE,D,39.049,-77.1169,2D,,,,,Unknown
201393217,2022-09-16 03:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,20200 BLK  GRAZING WAY,MONTGOMERY VILLAGE,R,39.18821,-77.1936,6D,,,,,Unknown
201374477,2022-05-02 00:15:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,GERMANTOWN,N,39.18587,-77.2658,5D,,,,,Unknown
201271748,2019-12-25 20:48:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,3300 BLK  TEAGARDEN CIR,SILVER SPRING,I,39.08197,-76.9439,3D,,,,,Unknown
201390269,2022-08-30 13:20:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,13600 BLK  ROBEY RD,SILVER SPRING,I,39.07943,-76.9452,3D,,,,,Unknown
201362604,2022-01-30 00:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9800 BLK  WASHINGTONIAN BLV,GAITHERSBURG,P,39.11415,-77.197,6D,,,,,Unknown
201417016,2023-03-10 22:37:00,11D,Forcible Fondling,SEX OFFENSE - AGAINST CHILD-FONDLING,12800 BLK  GEORGIA AVE,SILVER SPRING,K,39.0653,-77.0576,4D,,,,,Unknown
201385317,2022-07-22 20:56:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),8400 BLK  CHEVY CHASE LAKE TER,CHEVY CHASE,D,38.99419,-77.0752,2D,,,,,Unknown
201301158,2020-09-06 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9700 BLK  HILLRIDGE DR,KENSINGTON,D,39.01539,-77.0687,2D,,,,,Unknown
201287591,2020-05-09 02:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,2600 BLK  TABIONA CIR,SILVER SPRING,K,39.10158,-77.0534,4D,,,,,Unknown
201332410,2021-05-28 01:12:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,18200 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,R,39.15711,-77.2033,6D,,,,,Unknown
201252302,2019-08-11 17:44:00,23C,Shoplifting,LARCENY - SHOPLIFTING,7100 BLK  DEMOCRACY BLV,BETHESDA,E,39.02207,-77.1473,2D,,,,,Unknown
201354271,2021-11-23 11:17:00,120,Robbery,ROBBERY - BUSINESS-GUN,5200 BLK  RANDOLPH RD,ROCKVILLE,D,39.05361,-77.103,2D,,,,,Unknown
201425370,2023-05-06 20:45:00,23C,Shoplifting,LARCENY - SHOPLIFTING,12100 BLK  SNOWDEN FARM PKW,CLARKSBURG,M,39.22898,-77.2514,5D,,,,,Unknown
201350567,2021-10-25 03:38:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,8200 BLK  GEORGIA AVE,SILVER SPRING,G,38.99163,-77.0266,3D,,,,,Unknown
201414326,2023-02-21 05:40:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,13700 BLK  FLINT ROCK RD,ROCKVILLE,K,39.08065,-77.0971,4D,,,,,Unknown
201234383,2019-04-08 13:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,23500 BLK  WOODFIELD RD,GAITHERSBURG,M,39.24203,-77.1834,5D,,,,,Unknown
201259257,2019-10-03 12:00:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,5700 BLK  LUXEMBURG ST,ROCKVILLE,D,39.02965,-77.1157,2D,,,,,Unknown
201447194,2023-10-05 17:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,200 BLK  CRABB AVE,ROCKVILLE,A,0.0,0.0,1D,,,,,Unknown
201364711,2021-09-01 00:01:00,11B,Forcible Sodomy,SEX ASSAULT - SODOMY-GIRL-STRONG-ARM,13700 BLK  LITTLE SENECA PKW,CLARKSBURG,N,39.21657,-77.283,5D,,,,,Unknown
201321032,2021-02-24 11:20:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,9300 BLK  WEATHERVANE PL,MONTGOMERY VILLAGE,R,39.18235,-77.1913,6D,,,,,Unknown
201393071,2022-09-20 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8600 BLK  MANCHESTER RD,SILVER SPRING,H,38.99837,-77.0069,3D,,,,,Unknown
201409081,2022-09-13 13:30:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,200 BLK  VALLEY BROOK DR,SILVER SPRING,I,39.05932,-77.0064,3D,,,,,Unknown
201263758,2019-11-04 22:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),1700 BLK  CHAPMAN AVE,ROCKVILLE,A,39.06198,-77.1217,1D,,,,,Unknown
201406594,2022-12-27 16:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,10600 BLK  WEYMOUTH ST,BETHESDA,D,39.02854,-77.0963,2D,,,,,Unknown
201344800,2021-09-09 16:01:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),11300 BLK  WOODGLEN DR,ROCKVILLE,D,39.0418,-77.1132,2D,,,,,Unknown
201367971,2022-03-11 15:50:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20900 BLK  FREDERICK RD,GERMANTOWN,M,39.19829,-77.2448,5D,,,,,Unknown
201333545,2021-06-06 00:49:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),100 BLK E DIAMOND AVE,GAITHERSBURG,P,39.14184,-77.1964,6D,,,,,Unknown
201386845,2022-07-19 13:10:00,23C,Shoplifting,LARCENY - SHOPLIFTING,1  BLK  MARKET ST,GAITHERSBURG,P,39.12411,-77.235,6D,,,,,Unknown
201231729,2019-03-21 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,6700 BLK  EAST AVE,CHEVY CHASE,D,38.97714,-77.0866,2D,,,,,Unknown
201311368,2020-12-01 23:04:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,8000 BLK  HILTON RD,GAITHERSBURG,M,39.2555,-77.1655,5D,,,,,Unknown
201326975,2021-04-10 13:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,20000 BLK  LUMARYN PL,MONTGOMERY VILLAGE,R,39.18481,-77.1932,6D,,,,,Unknown
201409413,2022-12-22 16:29:00,13B,Simple Assault,ASSAULT - SIMPLE,6400 BLK  ELMWOOD RD,CHEVY CHASE,E,38.9729,-77.105,2D,,,,,Unknown
201380198,2022-06-13 15:55:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,11700 BLK  GEORGIA AVE,SILVER SPRING,L,39.04713,-77.052,4D,,,,,Unknown
201366273,2022-02-28 03:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),8200 BLK  GEORGIA AVE,SILVER SPRING,G,38.99163,-77.0266,3D,,,,,Unknown
201287962,2020-05-11 23:30:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,1600 BLK  APRIL LA,SILVER SPRING,I,39.04591,-76.9792,3D,,,,,Unknown
201387054,2022-07-27 14:58:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),8800 BLK  COLESVILLE RD,SILVER SPRING,G,38.999,-77.0261,3D,,,,,Unknown
201338876,2021-07-20 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11400 BLK  APPLEGRATH WAY,GERMANTOWN,M,39.18895,-77.2377,5D,,,,,Unknown
201308563,2020-11-06 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,600 BLK  DENHAM RD,ROCKVILLE,A,39.08439,-77.1345,1D,,,,,Unknown
201232537,2019-03-27 17:10:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,1  BLK  MARYLAND AVE,ROCKVILLE,A,39.14486,-77.2027,1D,,,,,Unknown
201230786,2019-03-16 06:30:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18300 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,R,39.15801,-77.202,6D,,,,,Unknown
201407676,2023-01-05 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11300 BLK  GRANDVIEW AVE,SILVER SPRING,L,39.04009,-77.0526,4D,,,,,Unknown
201335215,2021-06-20 03:58:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,300 BLK  MAIN ST,GAITHERSBURG,P,39.12206,-77.2386,6D,,,,,Unknown
201287577,2020-05-11 19:57:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,,SILVER SPRING,K,39.0637,-77.0498,4D,,,,,Unknown
201397668,2022-10-24 20:31:00,23C,Shoplifting,LARCENY - SHOPLIFTING,18000 BLK  GEORGIA AVE,OLNEY,J,39.15129,-77.0668,4D,,,,,Unknown
201354463,2021-11-24 18:50:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,1  BLK  SCHOOL DR,GAITHERSBURG,P,39.11771,-77.2165,6D,,,,,Unknown
201410005,2023-01-22 21:37:00,35A,Drug/Narcotic Violations,DRUGS - HALLUCINOGEN - POSSESS,1  BLK  ROSEBAY CT,GERMANTOWN,N,39.19909,-77.2713,5D,,,,,Unknown
201318018,2021-01-28 21:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,8700 BLK  ARLISS ST,SILVER SPRING,H,38.99857,-77.0011,3D,,,,,Unknown
201391267,2022-09-06 20:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,100 BLK  UNIVERSITY BLV,SILVER SPRING,H,39.02006,-77.0136,3D,,,,,Unknown
201222327,2019-01-08 18:24:00,90G,Liquor Law Violations,LIQUOR - POSSESS,,ROCKVILLE,A,39.10394,-77.1343,1D,,,,,Unknown
201343099,2021-08-26 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8500 BLK  CAMERON ST,SILVER SPRING,G,38.99637,-77.0311,3D,,,,,Unknown
201346682,2021-09-25 11:10:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8600 BLK  2ND AVE,SILVER SPRING,G,38.99666,-77.0332,3D,,,,,Unknown
201267977,2019-12-04 10:13:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),21000 BLK  SCOTTSBURY DR,GERMANTOWN,M,39.20205,-77.2411,5D,,,,,Unknown
201389663,2022-08-26 02:00:00,35A,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,500 BLK  QUINCE ORCHARD RD,GAITHERSBURG,P,39.14541,-77.2199,6D,,,,,Unknown
201390065,2022-08-27 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8400 BLK  10TH AVE,SILVER SPRING,H,38.99376,-76.9911,3D,,,,,Unknown
201366340,2022-02-10 12:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,7300 BLK  CALHOUN PL,DERWOOD,A,39.10793,-77.148,1D,,,,,Unknown
201391520,2022-09-08 22:44:00,40B,Assisting or Promoting Prostitution,COMM SEX OFF (DESCRIBE OFFENSE),300 BLK  WILLIAMSBURG DR,SILVER SPRING,H,39.01962,-77.0031,3D,,,,,Unknown
201299242,2020-08-22 02:47:00,35A,Drug/Narcotic Violations,DRUGS - COCAINE - POSSESS,400 BLK N SUMMIT AVE,GAITHERSBURG,P,39.14823,-77.1931,6D,,,,,Unknown
201367613,2022-03-09 21:00:00,35A,Drug/Narcotic Violations,DRUGS - SYNTHETIC NARCOTIC - POSSESS,21000 BLK  HENDERSON CORNER RD,GERMANTOWN,M,39.20236,-77.2455,5D,,,,,Unknown
201249269,2019-07-23 17:02:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8500 BLK  GEORGIA AVE,SILVER SPRING,G,38.99454,-77.0268,3D,,,,,Unknown
201282731,2020-03-20 18:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,GERMANTOWN,N,39.18147,-77.2782,5D,,,,,Unknown
201440096,2023-08-18 19:02:00,200,Arson,ARSON (DESCRIBE OFFENSE),800 BLK  WAYNE AVE,SILVER SPRING,G,38.99717,-77.0218,3D,,,,,Unknown
201407974,2023-01-07 10:14:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,8600 BLK  GEORGIA AVE,SILVER SPRING,G,38.99602,-77.0281,3D,,,,,Unknown
201320844,2021-02-22 20:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  SHAGBARK CT,ROCKVILLE,E,39.05145,-77.1298,2D,,,,,Unknown
201384086,2022-07-12 21:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,800 BLK  HORTON DR,SILVER SPRING,L,39.04478,-77.0242,4D,,,,,Unknown
201392157,2022-09-13 20:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,100 BLK  ELMCROFT SQ,ROCKVILLE,A,39.11451,-77.1692,1D,,,,,Unknown
201382392,2022-06-29 23:08:00,90J,Trespass of Real Property,TRESPASSING,9300 BLK  WADSWORTH DR,BETHESDA,E,39.00844,-77.1275,2D,,,,,Unknown
201320401,2021-02-18 07:30:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),2000 BLK  RANDOLPH RD,SILVER SPRING,J,39.06247,-77.0419,4D,,,,,Unknown
201371442,2022-04-06 12:39:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,100 BLK  UNIVERSITY BLV W,SILVER SPRING,H,39.02006,-77.0136,3D,,,,,Unknown
201269532,2019-12-14 06:35:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,400 BLK  HANNES ST,SILVER SPRING,L,39.03179,-77.0203,4D,,,,,Unknown
201249988,2019-07-26 21:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,500 BLK  BROWN ST,WASHINGTON GROVE,P,39.1356,-77.1738,6D,,,,,Unknown
201237081,2019-04-19 21:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,1  BLK  UNIVERSITY BLV E,SILVER SPRING,H,39.02037,-77.0127,3D,,,,,Unknown
201388792,2022-08-18 21:16:00,23C,Shoplifting,LARCENY - SHOPLIFTING,3700 BLK  UNIVERSITY BLV,KENSINGTON,D,39.03314,-77.0732,2D,,,,,Unknown
201268598,2019-12-06 00:00:00,240,Motor Vehicle Theft,AUTO THEFT - THEFT AND SALE VEHICLE,3600 BLK  TURBRIDGE DR,BURTONSVILLE,I,39.09351,-76.9361,3D,,,,,Unknown
201250625,2019-08-01 13:00:00,23D,Theft from Building,LARCENY - FROM BLDG,700 BLK  HUNGERFORD DR,ROCKVILLE,A,39.09308,-77.1534,1D,,,,,Unknown
201239115,2019-05-12 20:54:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,200 BLK  ODEND HAL AVE,GAITHERSBURG,R,39.15237,-77.1983,6D,,,,,Unknown
201255354,2019-09-03 19:33:00,23D,Theft from Building,LARCENY - FROM BLDG,1700 BLK E WEST HWY,SILVER SPRING,D,0.0,0.0,2D,,,,,Unknown
201222208,2019-01-08 15:24:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,200 BLK  CRESTMOOR CIR,SILVER SPRING,H,39.02322,-77.0064,3D,,,,,Unknown
201256790,2019-09-14 20:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),1500 BLK  ROCKVILLE PIK,ROCKVILLE,A,39.0651,-77.1266,1D,,,,,Unknown
201447346,2023-09-29 15:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),1000 BLK  MILESTONE DR,SILVER SPRING,I,39.0456,-76.9919,3D,,,,,Unknown
201236130,2019-04-20 20:32:00,250,Counterfeiting/Forgery,FORGERY - POSSESS FORGED,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201247160,2019-07-04 03:25:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,H,39.01562,-76.9816,3D,,,,,Unknown
201300279,2020-08-30 22:25:00,520,Weapon Law Violations,WEAPON - CONCEALED,600 BLK  RAY DR,SILVER SPRING,G,38.98549,-77.0142,3D,,,,,Unknown
201438628,2023-08-08 04:51:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,6700 BLK  POPLAR AVE,TAKOMA PARK,T,38.97178,-77.0022,TPPD,,,,,Unknown
201419108,2023-03-24 13:18:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8600 BLK  COLESVILLE RD,SILVER SPRING,G,38.99602,-77.0281,3D,,,,,Unknown
201315778,2021-01-09 12:11:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,9900 BLK  GABLE RIDGE TER,ROCKVILLE,P,39.10835,-77.2051,6D,,,,,Unknown
201309856,2020-11-14 00:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,2300 BLK  PARKER AVE,SILVER SPRING,L,39.04955,-77.0482,4D,,,,,Unknown
201279328,2020-02-20 21:23:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,,SILVER SPRING,G,39.11237,-77.0755,3D,,,,,Unknown
201284819,2020-04-13 01:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11400 BLK  JULY DR,SILVER SPRING,I,39.0415,-76.9817,3D,,,,,Unknown
201306558,2020-10-18 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,4800 BLK  ESSEX AVE,CHEVY CHASE,E,38.96697,-77.0962,2D,,,,,Unknown
201248221,2019-07-12 08:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),18000 BLK  COTTAGE GARDEN DR,GERMANTOWN,N,39.15255,-77.2745,5D,,,,,Unknown
201416153,2023-03-05 00:12:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,P,39.05909,-77.1162,6D,,,,,Unknown
201295184,2020-07-19 00:19:00,90C,Disorderly Conduct,PUBLIC PEACE (DESCRIBE OFFENSE),5600 BLK  WOOD WAY,BETHESDA,E,38.95609,-77.1118,2D,,,,,Unknown
201261649,2019-10-21 07:37:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,9200 BLK  SLIGO CREEK PKW,SILVER SPRING,G,38.97973,-76.9952,3D,,,,,Unknown
201226796,2019-02-13 05:20:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,3300 BLK  MC MAHON RD,SILVER SPRING,L,39.03438,-77.042,4D,,,,,Unknown
201339843,2021-07-23 12:32:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,SILVER SPRING,G,38.9946,-77.0237,3D,,,,,Unknown
201405296,2022-12-17 20:36:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,,GAITHERSBURG,R,39.17164,-77.1783,6D,,,,,Unknown
201329708,2021-05-04 21:23:00,35A,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,,GAITHERSBURG,R,39.17873,-77.1831,6D,,,,,Unknown
201315246,2021-01-04 19:55:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,6700 BLK  BRADLEY BLV,BETHESDA,E,39.00322,-77.1349,2D,,,,,Unknown
201360434,2022-01-14 23:28:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),1500 BLK  HAMPSHIRE WEST CT,SILVER SPRING,H,39.00841,-76.9807,3D,,,,,Unknown
201256274,2019-09-11 21:52:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,6000 BLK  GROSVENOR LA,BETHESDA,D,39.02249,-77.1196,2D,,,,,Unknown
201425717,2023-05-09 10:35:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,2200 BLK  RANDOLPH RD,SILVER SPRING,J,39.05907,-77.0477,4D,,,,,Unknown
201312567,2020-12-11 12:08:00,23C,Shoplifting,LARCENY - SHOPLIFTING,15700 BLK  SHADY GROVE RD,GAITHERSBURG,P,39.11327,-77.1865,6D,,,,,Unknown
201372827,2022-04-18 09:00:00,90A,Bad Checks,BAD CHECK � INSUFFICIENT FUNDS,9400 BLK  MARSH POINT CT,GAITHERSBURG,M,39.24817,-77.1952,5D,,,,,Unknown
201438313,2023-08-02 18:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9400 BLK  FERN HOLLOW WAY,MONTGOMERY VILLAGE,R,39.18168,-77.1932,6D,,,,,Unknown
201282246,2020-03-13 17:00:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,9100 BLK  BROOKVILLE RD,SILVER SPRING,G,39.00453,-77.0509,3D,,,,,Unknown
201308071,2020-11-03 10:36:00,13B,Simple Assault,ASSAULT - SIMPLE,12000 BLK  NEBEL ST,ROCKVILLE,D,39.05038,-77.1088,2D,,,,,Unknown
201292262,2020-03-12 12:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),7400 BLK  ROSEWOOD MANOR LA,GAITHERSBURG,R,39.18977,-77.1517,6D,,,,,Unknown
201331948,2021-04-01 07:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,19800 BLK  MAYCREST WAY,GERMANTOWN,M,39.18007,-77.2296,5D,,,,,Unknown
201275958,2020-01-31 17:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18300 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,R,39.15801,-77.202,6D,,,,,Unknown
201313087,2020-12-16 10:30:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,5800 BLK  WILD FLOWER CT,DERWOOD,R,39.17726,-77.1181,6D,,,,,Unknown
201397756,2022-10-22 08:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,200 BLK  SPECTRUM AVE,GAITHERSBURG,P,39.16059,-77.2231,6D,,,,,Unknown
201233445,2019-03-30 02:34:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,BETHESDA,D,38.97633,-76.9948,2D,,,,,Unknown
201285065,2020-04-15 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,400 BLK  UNIVERSITY BLV E,SILVER SPRING,G,39.00978,-76.9998,3D,,,,,Unknown
201340483,2021-07-20 13:48:00,23C,Shoplifting,LARCENY - SHOPLIFTING,8500 BLK  FENTON ST,SILVER SPRING,G,38.9954,-77.0244,3D,,,,,Unknown
201342910,2021-08-25 14:53:00,220,Burglary/Breaking and Entering,BURGLARY (DESCRIBE OFFENSE),1  BLK  EASTMOOR DR,SILVER SPRING,H,39.02564,-77.0102,3D,,,,,Unknown
201410313,2023-01-23 15:29:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),8200 BLK  MAPLE RIDGE RD,BETHESDA,E,38.99199,-77.1062,2D,,,,,Unknown
201282140,2020-03-15 19:34:00,90J,Trespass of Real Property,TRESPASSING,12300 BLK  GEORGIA AVE,SILVER SPRING,J,39.05819,-77.05,4D,,,,,Unknown
201256322,2019-09-12 10:44:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,100 BLK E MONTGOMERY AVE,ROCKVILLE,A,39.08417,-77.1548,1D,,,,,Unknown
201344958,2021-09-11 13:40:00,23D,Theft from Building,LARCENY - FROM BLDG,8200 BLK  GEORGIA AVE,SILVER SPRING,G,38.99163,-77.0266,3D,,,,,Unknown
201380270,2022-06-12 11:00:00,23D,Theft from Building,LARCENY - FROM BLDG,7400 BLK  MUNCASTER MILL RD,GAITHERSBURG,R,39.15114,-77.1497,6D,,,,,Unknown
201308956,2020-11-10 18:25:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),800 BLK  WAYNE AVE,SILVER SPRING,G,38.99717,-77.0218,3D,,,,,Unknown
201329593,2021-04-28 22:45:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,ROCKVILLE,P,39.14114,-77.1518,6D,,,,,Unknown
201322877,2021-03-11 10:41:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20900 BLK  FREDERICK RD,GERMANTOWN,M,39.19829,-77.2448,5D,,,,,Unknown
201346032,2021-09-13 06:15:00,520,Weapon Law Violations,WEAPON - POSSESSION,25000 BLK  ANGELA CT,DAMASCUS,M,39.26725,-77.2077,5D,,,,,Unknown
201342934,2021-08-14 00:59:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,,GERMANTOWN,N,39.17603,-77.2458,5D,,,,,Unknown
201429612,2023-06-03 07:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,20000 BLK  FREDERICK RD,GERMANTOWN,M,39.18341,-77.2388,5D,,,,,Unknown
201450903,2023-10-29 22:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,2100 BLK  GREENERY LA,SILVER SPRING,J,39.06026,-77.0457,4D,,,,,Unknown
201380444,2022-06-05 08:00:00,23D,Theft from Building,LARCENY - FROM BLDG,14900 BLK  SHADY GROVE RD,ROCKVILLE,B,39.09939,-77.1924,1D,,,,,Unknown
201388711,2022-08-18 19:35:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.03978,-76.9906,3D,,,,,Unknown
201285122,2020-04-17 02:52:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,700 BLK  RUSSELL AVE,GAITHERSBURG,R,39.15063,-77.2039,6D,,,,,Unknown
201274723,2020-01-22 23:51:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,2600 BLK  NEWTON ST,SILVER SPRING,L,39.05673,-77.0529,4D,,,,,Unknown
201224296,2019-01-23 15:47:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,11300 BLK  LOCKWOOD DR,SILVER SPRING,I,39.03978,-76.9906,3D,,,,,Unknown
201326204,2021-04-04 20:59:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20900 BLK  FREDERICK RD,GERMANTOWN,M,39.19829,-77.2448,5D,,,,,Unknown
201443568,2023-09-12 00:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,9500 BLK  TREYFORD TER,MONTGOMERY VILLAGE,R,39.15454,-77.1954,6D,,,,,Unknown
201398998,2022-10-20 20:37:00,23C,Shoplifting,LARCENY - SHOPLIFTING,6800 BLK  WISCONSIN AVE,CHEVY CHASE,D,38.97782,-77.091,2D,,,,,Unknown
