ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City,BlockAddress
262984277,2/3/2023,STRANGULATION 1ST,106,FELONY ASSAULT,M,30,25-44,M,40.822599,-73.944344,,,TRUE,New York,"202, Edgecombe Avenue, Harlem, Manhattan, New York County, New York, 10030, United States"
266189008,4/5/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,Q,105,25-44,M,40.65971345,-73.73981068,,,TRUE,New York,"243-02, 145th Avenue, Rosedale, Queens, New York, 11422, United States"
261563609,1/8/2023,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,Q,106,25-44,M,40.689451,-73.815915,,,TRUE,New York,"129-15, Liberty Avenue, Morris Park, Queens, New York, 11419, United States"
263451315,2/11/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,34,18-24,F,40.849581,-73.934348,,,TRUE,New York,"611, West 181st Street, Manhattan Community Board 12, Manhattan, New York County, New York, 10033, United States"
261516127,1/7/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,79,25-44,M,40.695783,-73.939093,,,TRUE,New York,"Saint Vincent's Building, 300, Vernon Avenue, Brooklyn, Kings County, New York, 11206, United States"
267154450,4/24/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,S,121,25-44,F,40.633064,-74.136827,,,TRUE,New York,"357, Port Richmond Avenue, Port Richmond, Staten Island, New York, 10302, United States"
263595262,2/14/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,K,68,45-64,M,40.638659,-74.022462,,,TRUE,New York,"333, 65th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States"
264342776,2/28/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,K,75,25-44,M,40.671404,-73.881509,,,TRUE,New York,"1000, Sutter Avenue, East New York, Brooklyn, Kings County, New York, 11208, United States"
266536058,4/12/2023,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,K,94,25-44,M,40.72841672,-73.95241061,,,TRUE,New York,"698, Leonard Street, Greenpoint, Brooklyn, Kings County, New York, 11222, United States"
261445744,1/6/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,110,25-44,F,40.736224,-73.885719,,,TRUE,New York,"51-32, Hillyer Street, Elmhurst, Queens, New York, 11373, United States"
264504888,3/3/2023,STRANGULATION 1ST,106,FELONY ASSAULT,B,44,25-44,M,40.830318,-73.912759,,,TRUE,New York,"1121, Teller Avenue, Melrose, The Bronx, New York, 10456, United States"
262777798,1/31/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,43,25-44,M,40.83396519,-73.86289203,,,TRUE,New York,"Cross Bronx Expressway, The Bronx, New York, 10472, United States"
269683582,6/12/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,46,<18,M,40.85836868,-73.90390861,,,TRUE,New York,"183rd Street, West 183rd Street, University Heights, The Bronx, New York, 10453, United States"
265972132,3/31/2023,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,M,18,<18,M,40.76539,-73.985702,,,TRUE,New York,"NYCT Rail Control Center, West 54th Street, Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States"
263755764,2/17/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,M,33,25-44,M,40.840775,-73.936253,,,TRUE,New York,"2204, Amsterdam Avenue, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States"
262026752,1/17/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,101,25-44,M,40.60274,-73.750081,,,TRUE,New York,"16-12, Mott Avenue, Far Rockaway, Queens, New York, 11691, United States"
262606396,1/27/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,B,46,25-44,M,40.862005,-73.894275,,,TRUE,New York,"316, East Fordham Road, Fordham, The Bronx, New York, 10458, United States"
268395587,5/17/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,B,49,65+,F,40.866664,-73.865362,,,TRUE,New York,"2733, Holland Avenue, Williams Bridge, The Bronx, New York, 10467, United States"
263660931,2/15/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,25-44,M,40.862368,-73.896509,,,TRUE,New York,"East Fordham Road & Grand Concourse, East Fordham Road, Fordham, The Bronx, New York, 10468, United States"
270481107,6/27/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,48,25-44,M,40.84946762,-73.89154522,,,TRUE,New York,"600, East 180th Street, East Tremont, The Bronx, New York, 10457, United States"
265235186,3/16/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,115,25-44,M,40.75893845,-73.88882296,,,TRUE,New York,"30-62, 79th Street, Jackson Heights, Queens, New York, 11370, United States"
267469478,4/29/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,48,25-44,M,40.854402,-73.88233,,,TRUE,New York,"2427, Prospect Avenue, Belmont, The Bronx, New York, 10458, United States"
270018882,6/18/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,Q,102,25-44,M,40.69843,-73.831128,,,TRUE,New York,"87-47, 118th Street, Richmond Hill, Queens, New York, 11418, United States"
265675047,3/26/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,84,18-24,M,40.693664,-73.988913,,,TRUE,New York,"Adams Street / Brooklyn Bridge Boulevard, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
265317165,3/18/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,Q,109,18-24,M,40.78599863,-73.8457369,,,TRUE,New York,"13-31, College Point Boulevard, College Point, Queens, New York, 11356, United States"
266878407,4/18/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,K,83,18-24,F,40.69224,-73.908826,,,TRUE,New York,"1230, Halsey Street, Brooklyn, Kings County, New York, 11207, United States"
265686625,3/26/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,113,45-64,M,40.680077,-73.775929,,,TRUE,New York,"167-02, Baisley Boulevard, Rochdale Village, Queens, New York, 11434, United States"
261336455,1/4/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,K,63,18-24,M,40.629327,-73.945863,,,TRUE,New York,"3101, Avenue I, Brooklyn, Kings County, New York, 11210, United States"
266702172,4/14/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,46,25-44,M,40.849217,-73.920807,,,TRUE,New York,"1652, Popham Avenue, Morris Heights, The Bronx, New York, 10453, United States"
266160061,4/4/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,114,25-44,F,40.760773,-73.934143,,,TRUE,New York,"21-40, 35th Avenue, Ravenswood, Queens, New York, 11106, United States"
264879253,3/10/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,M,23,45-64,M,40.794142,-73.939868,,,TRUE,New York,"2171, 2nd Avenue, Manhattan Community Board 11, Manhattan, New York County, New York, 10029, United States"
268398651,5/17/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,Q,106,25-44,M,40.682389,-73.840079,,,TRUE,New York,"103-39, 101st Street, Ozone Park, Queens, New York, 11417, United States"
266031989,4/1/2023,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,Q,102,25-44,M,40.69215156,-73.86214872,,,TRUE,New York,"80-05, Jamaica Avenue, Queens, Kings County, New York, 11421, United States"
269441342,6/7/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,52,25-44,M,40.869067,-73.8806,,,TRUE,New York,"Webster Avenue & Botanical Square North, Webster Avenue, Bedford Park, The Bronx, New York, 10470, United States"
266449709,4/10/2023,STRANGULATION 1ST,106,FELONY ASSAULT,Q,112,45-64,M,40.721971,-73.849715,,,TRUE,New York,"69-02, Austin Street, Queens, New York, 11375, United States"
261397353,1/5/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,B,42,25-44,F,40.829698,-73.887012,,,TRUE,New York,"1313, West Farms Road, Charlotte Gardens, The Bronx, New York, 10459, United States"
270421110,6/26/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,17,25-44,M,40.746065,-73.978924,,,TRUE,New York,"155, East 34th Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10016, United States"
266297468,4/6/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,25-44,F,40.750423,-73.98928,,,TRUE,New York,"130, West 34th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States"
268210383,5/13/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,13,25-44,M,40.74081,-73.974238,,,TRUE,New York,"401, East 30th Street, Kips Bay, Manhattan, New York County, New York, 10016, United States"
265133760,3/15/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,109,25-44,M,40.762037,-73.827328,,,TRUE,New York,"37-11, Union Street, Flushing Chinatown, Queens, New York, 11354, United States"
268758913,5/24/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,84,25-44,F,40.695404,-73.983239,,,TRUE,New York,"300, Gold Street, Brooklyn, Kings County, New York, 11201, United States"
262721717,1/30/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,26,45-64,M,40.814845,-73.956312,,,TRUE,New York,"517, West 126th Street, Manhattanville, Manhattan, New York County, New York, 10027, United States"
266555563,4/12/2023,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,K,90,45-64,M,40.706283,-73.950348,,,TRUE,New York,"Broadway, Union Avenue, Brooklyn, Kings County, New York, 11211, United States"
268660917,5/22/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,109,45-64,M,40.739004,-73.827276,,,TRUE,New York,"138-27, 64th Avenue, Queens, New York, 11367, United States"
261508402,1/6/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,S,121,25-44,M,40.62495773,-74.14576746,,,TRUE,New York,"Trantor Place, Graniteville, Staten Island, New York, 10302, United States"
269894538,6/15/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,73,25-44,U,40.659963,-73.904868,,,TRUE,New York,"Public School 184, 273, Newport Street, Brownsville, Brooklyn, Kings County, New York, 11212, United States"
261550288,1/8/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,62,45-64,M,40.603325,-74.005111,,,TRUE,New York,"1830, Bath Avenue, Bath Beach, Brooklyn, Kings County, New York, 11214, United States"
267007564,4/20/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,Q,115,25-44,M,40.7498691,-73.86272585,,,TRUE,New York,"39-23, 103rd Street, Corona, Queens, New York, 11368, United States"
266620721,4/13/2023,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,Q,106,25-44,F,40.682389,-73.840079,,,TRUE,New York,"103-39, 101st Street, Ozone Park, Queens, New York, 11417, United States"
261881119,1/13/2023,STRANGULATION 1ST,106,FELONY ASSAULT,B,46,25-44,M,40.853578,-73.900591,,,TRUE,New York,"2105, Ryer Avenue, Fordham, The Bronx, New York, 10457, United States"
268756032,5/24/2023,"CONSPIRACY 4, 3",126,MISCELLANEOUS PENAL LAW,B,44,18-24,M,40.826275,-73.920705,,,TRUE,New York,"East 161st Street, The Bronx, New York, 10451, United States"
265378621,3/20/2023,SODOMY 1,116,SEX CRIMES,M,30,25-44,M,40.82862324,-73.94384884,,,TRUE,New York,"NYPD 30 PCT, West 151st Street, Manhattan Community Board 9, Manhattan, New York County, New York, 10031, United States"
268519298,5/19/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,M,25,25-44,M,40.80437576,-73.93742023,,,TRUE,New York,"125th Street, Lexington Avenue, Manhattan Community Board 11, Manhattan, New York County, New York, 10037, United States"
270031606,6/18/2023,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,Q,104,<18,M,40.70460723,-73.90229083,,,TRUE,New York,"Forest Avenue, Putnam Avenue, Ridgewood, Queens, New York, 11385, United States"
269050796,5/30/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,B,47,25-44,M,40.887325,-73.847247,,,TRUE,New York,"4111, Laconia Avenue, The Bronx, New York, 10466, United States"
268544283,5/20/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,M,14,45-64,M,40.755308,-73.99305,,,TRUE,New York,"331, West 38th Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10018, United States"
262911962,2/2/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,10,25-44,M,40.74166724,-74.00112952,,,TRUE,New York,"Grand Chelsea, 8th Avenue, Chelsea District, Manhattan, New York County, New York, 10011, United States"
261987219,1/16/2023,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,K,61,18-24,M,40.598697,-73.94833,,,TRUE,New York,"2137, East 23rd Street, Sheepshead Bay, Brooklyn, Kings County, New York, 11229, United States"
266912637,4/19/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,76,25-44,M,40.683691,-74.000504,,,TRUE,New York,"174, Union Street, Columbia Street Waterfront District, Brooklyn, Kings County, New York, 11231, United States"
263988326,2/21/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,K,77,25-44,M,40.67065802,-73.95797447,,,TRUE,New York,"Franklin Avenue, Brooklyn, Kings County, New York, 11225, United States"
263240533,2/8/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,110,18-24,F,40.744981,-73.870144,,,TRUE,New York,"94-41, 43rd Avenue, Corona, Queens, New York, 11373, United States"
268135217,5/12/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,M,32,45-64,M,40.81851121,-73.93764539,,,TRUE,New York,"75, West 142nd Street, Harlem, Manhattan, New York County, New York, 10037, United States"
266737583,4/15/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,18,45-64,U,40.758273,-73.985293,,,TRUE,New York,"7th Avenue, Theater District, Manhattan, New York County, New York, 10019, United States"
266467174,4/10/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,78,45-64,M,40.684454,-73.97775,,,TRUE,New York,"Atlantic Avenue–Barclays Center, Saint Felix Street, Fort Greene, Brooklyn, Kings County, New York, 11217, United States"
267962967,5/9/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,K,63,45-64,M,40.610023,-73.922165,,,TRUE,New York,"5100, Avenue U, Brooklyn, Kings County, New York, 11234, United States"
268793948,5/24/2023,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,S,120,<18,M,40.639401,-74.117694,,,TRUE,New York,"83, Broadway, Edwin Markham Gardens, Staten Island, New York, 10310, United States"
266765576,4/16/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,S,121,25-44,U,40.626237,-74.175155,,,TRUE,New York,"Forest Avenue & Elizabeth Road, Forest Avenue, Arlington, Staten Island, New York, 10303, United States"
265989703,3/31/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,K,69,<18,M,40.643171,-73.904236,,,TRUE,New York,"1112, East 94th Street, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
266225025,4/5/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,S,121,<18,M,40.63954351,-74.13217566,,,TRUE,New York,"61, Port Richmond Avenue, Port Richmond, Staten Island, New York, 10302, United States"
265938646,3/30/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,7,18-24,M,40.716517,-73.983411,,,TRUE,New York,"FDNY Engine 15/Ladder 18/Battalion 4, 25, Pitt Street, Lower East Side, Manhattan, New York County, New York, 10002, United States"
262954609,2/3/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,20,25-44,M,40.774753,-73.991099,,,TRUE,New York,"The Aldyn, 60, Riverside Boulevard, Upper West Side, Manhattan, New York County, New York, 10069, United States"
269935662,6/16/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,M,6,45-64,M,40.72579706,-73.9976116,,,TRUE,New York,"Mercer Street, SoHo, Manhattan, New York County, New York, 10012, United States"
266756100,4/16/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,Q,103,45-64,F,40.70723982,-73.79272673,,,TRUE,New York,"168-02, 91st Avenue, Hillside, Queens, New York, 11432, United States"
262661445,1/28/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,7,25-44,M,40.720192,-73.988734,,,TRUE,New York,"92, Rivington Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
269278001,6/4/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,M,10,18-24,U,40.75578073,-74.0019852,,,TRUE,New York,"34th Street - Hudson Yards (7), 34 Street - Hudson Yards entrance, Hudson Yards, Manhattan, New York County, New York, 10199, United States"
263532020,2/13/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,81,45-64,M,40.6788,-73.920349,,,TRUE,New York,"1905, Fulton Street, Ocean Hill, Brooklyn, Kings County, New York, 11233, United States"
268908688,5/27/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,M,7,25-44,M,40.718403,-73.985418,,,TRUE,New York,"90, Clinton Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
261265505,1/3/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,105,25-44,F,40.726284,-73.73476,,,TRUE,New York,"92-09, 222nd Street, Queens Village, Queens, New York, 11428, United States"
261586151,1/8/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,44,25-44,M,40.843537,-73.911821,,,TRUE,New York,"Grand Concourse, Tremont, The Bronx, New York, 10453, United States"
264565787,3/4/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,19,25-44,M,40.77043351,-73.96011016,,,TRUE,New York,"1271, 3rd Avenue, Lenox Hill, Manhattan, New York County, New York, 10021, United States"
265495029,3/22/2023,"GAMBLING, DEVICE, POSSESSION",350,GAMBLING,M,6,25-44,M,40.73066902,-73.99885262,,,TRUE,New York,"New York University, West Houston Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States"
265977502,3/31/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,42,25-44,F,40.830305,-73.89871,,,TRUE,New York,"Union Avenue, Charlotte Gardens, The Bronx, New York, 10459, United States"
267788323,5/5/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,Q,105,25-44,M,40.711329,-73.741641,,,TRUE,New York,"216-14, 106th Avenue, Queens, New York, 11429, United States"
269507511,6/8/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,5,25-44,F,40.715518,-74.001236,,,TRUE,New York,"Criminal Courts Building, Hogan Place, Chinatown, Manhattan, New York County, New York, 10013, United States"
263435560,2/11/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,43,45-64,M,40.809689,-73.852707,,,TRUE,New York,"1973, Gildersleeve Avenue, Clason Point, The Bronx, New York, 10473, United States"
265808111,3/29/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,6,25-44,M,40.733876,-74.005428,,,TRUE,New York,"234, West 10th Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
267299038,4/26/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,32,18-24,M,40.81718923,-73.93445291,,,TRUE,New York,"2366, 5th Avenue, Harlem, Manhattan, New York County, New York, 10037, United States"
264400893,3/1/2023,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,Q,103,25-44,M,40.700421,-73.808208,,,TRUE,New York,"Sutphin Boulevard-Archer Avenue JFK Station (J,Z), Archer Avenue, Jamaica, Queens, New York, 11433, United States"
265396794,3/20/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,78,<18,F,40.677571,-73.974934,,,TRUE,New York,"100, Sterling Place, Park Slope, Brooklyn, Kings County, New York, 11217, United States"
266518196,4/11/2023,"STOLEN PROPERTY 2,POSSESSION B",111,POSSESSION OF STOLEN PROPERTY,K,66,45-64,F,40.63622,-73.994784,,,TRUE,New York,"4901, New Utrecht Avenue, Borough Park, Brooklyn, Kings County, New York, 11219, United States"
265165232,3/15/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,44,18-24,M,40.83027,-73.920819,,,TRUE,New York,"Grand Concourse, The Bronx, New York, 10452, United States"
263347536,2/9/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,72,45-64,F,40.638245,-74.010281,,,TRUE,New York,"5712, 7th Avenue, Sunset Park, Brooklyn, Kings County, New York, 11220, United States"
266899548,4/18/2023,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,B,49,25-44,F,40.857424,-73.846572,,,TRUE,New York,"Albert Einstein College of Medicine, Eastchester Road, Baychester, The Bronx, New York, 10469, United States"
270531050,6/28/2023,"CONTROLLED SUBSTANCE,SALE 2",117,DANGEROUS DRUGS,M,5,25-44,M,40.715949,-73.997351,,,TRUE,New York,"15, Elizabeth Street, Five Points, Manhattan, New York County, New York, 10013, United States"
262850285,2/1/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,84,25-44,M,40.695404,-73.983239,,,TRUE,New York,"300, Gold Street, Brooklyn, Kings County, New York, 11201, United States"
270245596,6/22/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,25-44,U,40.86333,-73.896468,,,TRUE,New York,"U.S. Military Recruiting Station, Grand Concourse, Fordham, The Bronx, New York, 10468, United States"
269968892,6/16/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,81,<18,M,40.688794,-73.93471,,,TRUE,New York,"611, Quincy Street, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11221, United States"
