ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
261563609,2023-01-08,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,Q,106,0,25-44,M,BLACK,1035301,190515,40.689451,-73.815915,POINT (-73.815915 40.689451)
263451315,2023-02-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,34,0,18-24,F,BLACK,1002413,248809,40.849581,-73.934348,POINT (-73.934348 40.849581)
261516127,2023-01-07,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,K,79,2,25-44,M,BLACK,1001139,192774,40.695783,-73.939093,POINT (-73.939093 40.695783)
267154450,2023-04-24,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,121,0,25-44,F,BLACK,946272,169948,40.633064,-74.136827,POINT (-74.136827 40.633064)
263595262,2023-02-14,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 12527IT,F,K,68,0,45-64,M,ASIAN / PACIFIC ISLANDER,978015,171958,40.638659,-74.022462,POINT (-74.022462 40.638659)
264342776,2023-02-28,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,K,75,0,25-44,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
266536058,2023-04-12,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,K,94,0,25-44,M,WHITE HISPANIC,997440,204662,40.72841672,-73.95241061,POINT (-73.95241061 40.72841672)
261445744,2023-01-06,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,110,0,25-44,F,WHITE HISPANIC,1015920,207523,40.736224,-73.885719,POINT (-73.885719 40.736224)
264504888,2023-03-03,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,B,44,0,25-44,M,BLACK,1008392,241796,40.830318,-73.912759,POINT (-73.912759 40.830318)
262777798,2023-01-31,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,43,0,25-44,M,BLACK,1022191,243143,40.83396519,-73.86289203,POINT (-73.86289203 40.83396519)
269683582,2023-06-12,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 120000H,F,B,46,0,<18,M,BLACK HISPANIC,1010831,252019,40.85836868,-73.90390861,POINT (-73.90390861 40.85836868)
265972132,2023-03-31,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,M,18,0,<18,M,BLACK,988210,218129,40.76539,-73.985702,POINT (-73.985702 40.76539)
263755764,2023-02-17,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,M,33,0,25-44,M,BLACK,1001888,245600,40.840775,-73.936253,POINT (-73.936253 40.840775)
262026752,2023-01-17,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,M,BLACK,1053648,158969,40.60274,-73.750081,POINT (-73.750081 40.60274)
262606396,2023-01-27,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,46,0,25-44,M,WHITE HISPANIC,1013494,253346,40.862005,-73.894275,POINT (-73.894275 40.862005)
268395587,2023-05-17,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,49,0,65+,F,WHITE HISPANIC,1021489,255055,40.866664,-73.865362,POINT (-73.865362 40.866664)
263660931,2023-02-15,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,BLACK,1012876,253478,40.862368,-73.896509,POINT (-73.896509 40.862368)
270481107,2023-06-27,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,48,0,25-44,M,BLACK,1014255,248780,40.84946762,-73.89154522,POINT (-73.89154522 40.84946762)
265235186,2023-03-16,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1015050,215798,40.75893845,-73.88882296,POINT (-73.88882296 40.75893845)
267469478,2023-04-29,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,WHITE HISPANIC,1016802,250581,40.854402,-73.88233,POINT (-73.88233 40.854402)
270018882,2023-06-18,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193778,40.69843,-73.831128,POINT (-73.831128 40.69843)
265675047,2023-03-26,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200507,F,K,84,72,18-24,M,UNKNOWN,987324,191997,40.693664,-73.988913,POINT (-73.988913 40.693664)
265317165,2023-03-18,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,Q,109,0,18-24,M,WHITE HISPANIC,1026969,225675,40.78599863,-73.8457369,POINT (-73.8457369 40.78599863)
266878407,2023-04-18,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,83,0,18-24,F,BLACK,1009533,191491,40.69224,-73.908826,POINT (-73.908826 40.69224)
265686625,2023-03-26,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,45-64,M,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077)
261336455,2023-01-04,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,63,0,18-24,M,WHITE HISPANIC,999276,168561,40.629327,-73.945863,POINT (-73.945863 40.629327)
266702172,2023-04-14,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,46,0,25-44,M,WHITE HISPANIC,1006159,248680,40.849217,-73.920807,POINT (-73.920807 40.849217)
266160061,2023-04-04,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510C,F,Q,114,2,25-44,F,BLACK,1002494,216453,40.760773,-73.934143,POINT (-73.934143 40.760773)
264879253,2023-03-10,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,23,0,45-64,M,BLACK,1000899,228610,40.794142,-73.939868,POINT (-73.939868 40.794142)
268398651,2023-05-17,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,Q,106,0,25-44,M,WHITE HISPANIC,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389)
266031989,2023-04-01,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,102,0,25-44,M,WHITE HISPANIC,1022478,191476,40.69215156,-73.86214872,POINT (-73.86214872 40.69215156)
269441342,2023-06-07,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,BLACK,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
266449709,2023-04-10,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,Q,112,0,45-64,M,WHITE HISPANIC,1025907,202345,40.721971,-73.849715,POINT (-73.849715 40.721971)
261397353,2023-01-05,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,42,2,25-44,F,BLACK,1015518,241578,40.829698,-73.887012,POINT (-73.887012 40.829698)
270421110,2023-06-26,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,17,0,25-44,M,BLACK,990090,211088,40.746065,-73.978924,POINT (-73.978924 40.746065)
266297468,2023-04-06,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,F,WHITE HISPANIC,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
268210383,2023-05-13,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,13,97,25-44,M,BLACK,991388,209174,40.74081,-73.974238,POINT (-73.974238 40.74081)
265133760,2023-03-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.762037,-73.827328,POINT (-73.827328 40.762037)
268758913,2023-05-24,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,K,84,0,25-44,F,BLACK,988897,192631,40.695404,-73.983239,POINT (-73.983239 40.695404)
262721717,2023-01-30,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,26,0,45-64,M,BLACK,996342,236149,40.814845,-73.956312,POINT (-73.956312 40.814845)
266555563,2023-04-12,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,K,90,0,45-64,M,WHITE,998016,196598,40.706283,-73.950348,POINT (-73.950348 40.706283)
268660917,2023-05-22,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,45-64,M,ASIAN / PACIFIC ISLANDER,1032115,208562,40.739004,-73.827276,POINT (-73.827276 40.739004)
261508402,2023-01-06,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,S,121,0,25-44,M,BLACK,943786,166999,40.62495773,-74.14576746,POINT (-74.14576746 40.62495773)
269894538,2023-06-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,25-44,U,UNKNOWN,1010644,179732,40.659963,-73.904868,POINT (-73.904868 40.659963)
261550288,2023-01-08,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,62,0,45-64,M,WHITE,982830,159084,40.603325,-74.005111,POINT (-74.005111 40.603325)
267007564,2023-04-20,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,Q,115,0,25-44,M,BLACK,1022285,212504,40.7498691,-73.86272585,POINT (-73.86272585 40.7498691)
266620721,2023-04-13,419.0,"LARCENY,GRAND FROM PERSON,UNCL",109.0,GRAND LARCENY,PL 1553005,F,Q,106,0,25-44,F,WHITE HISPANIC,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389)
261881119,2023-01-13,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,B,46,0,25-44,M,BLACK,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578)
268756032,2023-05-24,291.0,"CONSPIRACY 4, 3",126.0,MISCELLANEOUS PENAL LAW,PL 1051001,F,B,44,0,18-24,M,WHITE HISPANIC,1006195,240321,40.826275,-73.920705,POINT (-73.920705 40.826275)
265378621,2023-03-20,168.0,SODOMY 1,116.0,SEX CRIMES,PL 1305001,F,M,30,0,25-44,M,BLACK,999790,241169,40.8286232400477,-73.9438488369889,POINT (-73.9438488369889 40.8286232400477)
268519298,2023-05-19,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,M,25,1,25-44,M,BLACK HISPANIC,1001575,232339,40.80437576,-73.93742023,POINT (-73.93742023 40.80437576)
270031606,2023-06-18,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100G,M,Q,104,1,<18,M,WHITE HISPANIC,1011341,195999,40.70460723,-73.90229083,POINT (-73.90229083 40.70460723)
269050796,2023-05-30,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
268544283,2023-05-20,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,14,0,45-64,M,BLACK,986175,214455,40.755308,-73.99305,POINT (-73.99305 40.755308)
262911962,2023-02-02,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,10,0,25-44,M,BLACK,983937,209486,40.74166724,-74.00112952,POINT (-74.00112952 40.74166724)
261987219,2023-01-16,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,61,0,18-24,M,WHITE,998598,157402,40.598697,-73.94833,POINT (-73.94833 40.598697)
266912637,2023-04-19,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,76,0,25-44,M,BLACK,984110,188363,40.683691,-74.000504,POINT (-74.000504 40.683691)
263988326,2023-02-21,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,77,1,25-44,M,BLACK,995908,183618,40.67065802,-73.95797447,POINT (-73.95797447 40.67065802)
263240533,2023-02-08,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,18-24,F,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,POINT (-73.870144 40.744981)
268135217,2023-05-12,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,32,0,45-64,M,BLACK,1001509,237489,40.81851121,-73.93764539,POINT (-73.93764539 40.81851121)
266737583,2023-04-15,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,45-64,U,BLACK,988324,215536,40.758273,-73.985293,POINT (-73.985293 40.758273)
266467174,2023-04-10,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,78,0,45-64,M,BLACK,990420,188642,40.684454,-73.97775,POINT (-73.97775 40.684454)
267962967,2023-05-09,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2402500,M,K,63,0,45-64,M,BLACK,1005861,161533,40.610023,-73.922165,POINT (-73.922165 40.610023)
268793948,2023-05-24,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,S,120,0,<18,M,BLACK,951586,172249,40.639401,-74.117694,POINT (-74.117694 40.639401)
266765576,2023-04-16,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0,25-44,U,UNKNOWN,935629,167479,40.626237,-74.175155,POINT (-74.175155 40.626237)
265989703,2023-03-31,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,69,0,<18,M,BLACK,1010826,173615,40.643171,-73.904236,POINT (-73.904236 40.643171)
266225025,2023-04-05,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,S,121,0,<18,M,BLACK HISPANIC,947567,172307,40.63954351,-74.13217566,POINT (-74.13217566 40.63954351)
265938646,2023-03-30,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,7,0,18-24,M,BLACK,988848,200323,40.716517,-73.983411,POINT (-73.983411 40.716517)
262954609,2023-02-03,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,20,0,25-44,M,BLACK,986715,221540,40.774753,-73.991099,POINT (-73.991099 40.774753)
269935662,2023-06-16,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,6,0,45-64,M,WHITE HISPANIC,984912,203704,40.72579706,-73.9976116,POINT (-73.9976116 40.72579706)
266756100,2023-04-16,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,Q,103,0,45-64,F,BLACK,1041717,197008,40.7072398161698,-73.7927267255908,POINT (-73.7927267255908 40.7072398161698)
262661445,2023-01-28,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,M,7,0,25-44,M,WHITE HISPANIC,987373,201662,40.720192,-73.988734,POINT (-73.988734 40.720192)
269278001,2023-06-04,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,10,1,18-24,U,UNKNOWN,983700,214628,40.75578073,-74.0019852,POINT (-74.0019852 40.75578073)
263532020,2023-02-13,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,81,0,45-64,M,BLACK,1006342,186591,40.6788,-73.920349,POINT (-73.920349 40.6788)
268908688,2023-05-27,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,7,0,25-44,M,BLACK,988292,201010,40.718403,-73.985418,POINT (-73.985418 40.718403)
261265505,2023-01-03,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,25-44,F,WHITE HISPANIC,1057766,203992,40.726284,-73.73476,POINT (-73.73476 40.726284)
261586151,2023-01-08,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,BLACK,1008647,246612,40.843537,-73.911821,POINT (-73.911821 40.843537)
264565787,2023-03-04,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,25-44,M,WHITE HISPANIC,995299,219969,40.77043351,-73.96011016,POINT (-73.96011016 40.77043351)
265495029,2023-03-22,548.0,"GAMBLING, DEVICE, POSSESSION",350.0,GAMBLING,PL 2253002,M,M,6,0,25-44,M,BLACK,984568,205479,40.73066902,-73.99885262,POINT (-73.99885262 40.73066902)
265977502,2023-03-31,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,F,BLACK,1012280,241795,40.830305,-73.89871,POINT (-73.89871 40.830305)
267788323,2023-05-05,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,105,0,25-44,M,BLACK,1055875,198538,40.711329,-73.741641,POINT (-73.741641 40.711329)
269507511,2023-06-08,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1554001,F,M,5,73,25-44,F,WHITE,983907,199958,40.715518,-74.001236,POINT (-74.001236 40.715518)
263435560,2023-02-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,M,BLACK,1025024,234302,40.809689,-73.852707,POINT (-73.852707 40.809689)
265808111,2023-03-29,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,M,BLACK HISPANIC,982745,206647,40.733876,-74.005428,POINT (-74.005428 40.733876)
267299038,2023-04-26,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1700500,M,M,32,0,18-24,M,WHITE HISPANIC,1002393,237008,40.81718923,-73.93445291,POINT (-73.93445291 40.81718923)
264400893,2023-03-01,502.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2201612,F,Q,103,0,25-44,M,BLACK,1037429,194517,40.700421,-73.808208,POINT (-73.808208 40.700421)
265396794,2023-03-20,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,78,0,<18,F,UNKNOWN,991202,186134,40.677571,-73.974934,POINT (-73.974934 40.677571)
266518196,2023-04-11,498.0,"STOLEN PROPERTY 2,POSSESSION B",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654503,F,K,66,0,45-64,F,WHITE,985697,171068,40.63622,-73.994784,POINT (-73.994784 40.63622)
265165232,2023-03-15,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,18-24,M,BLACK,1006162,241777,40.83027,-73.920819,POINT (-73.920819 40.83027)
263347536,2023-02-09,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,K,72,0,45-64,F,ASIAN / PACIFIC ISLANDER,981396,171806,40.638245,-74.010281,POINT (-74.010281 40.638245)
266899548,2023-04-18,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,B,49,0,25-44,F,BLACK,1026692,251697,40.857424,-73.846572,POINT (-73.846572 40.857424)
270531050,2023-06-28,514.0,"CONTROLLED SUBSTANCE,SALE 2",117.0,DANGEROUS DRUGS,PL 2204101,F,M,5,0,25-44,M,BLACK,984984,200115,40.715949,-73.997351,POINT (-73.997351 40.715949)
262850285,2023-02-01,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,K,84,0,25-44,M,BLACK,988897,192631,40.695404,-73.983239,POINT (-73.983239 40.695404)
270245596,2023-06-22,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,U,UNKNOWN,1012886,253829,40.86333,-73.896468,POINT (-73.896468 40.86333)
269968892,2023-06-16,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,81,0,<18,M,BLACK,1002356,190229,40.688794,-73.93471,POINT (-73.93471 40.688794)
263111200,2023-02-06,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,43,0,25-44,M,BLACK HISPANIC,1020183,239282,40.823378,-73.870168,POINT (-73.870168 40.823378)
268765604,2023-05-24,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,102,0,<18,M,BLACK,1031076,193778,40.69843,-73.831128,POINT (-73.831128 40.69843)
264978718,2023-03-12,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,B,52,0,<18,M,BLACK HISPANIC,1013073,254152,40.86421608,-73.89579452,POINT (-73.89579452 40.86421608)
265619923,2023-03-24,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,Q,103,0,45-64,M,BLACK,1037520,194797,40.70118915,-73.80788072,POINT (-73.80788072 40.70118915)
266278213,2023-04-06,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,K,75,0,25-44,F,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
264126252,2023-02-23,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B3,F,B,45,0,25-44,M,WHITE HISPANIC,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792)
268687709,2023-05-23,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,104,0,18-24,U,WHITE HISPANIC,1009865,197492,40.708711,-73.907608,POINT (-73.907608 40.708711)
267689440,2023-05-03,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,F,BLACK HISPANIC,1009475,257692,40.873944,-73.908788,POINT (-73.908788 40.873944)
267851484,2023-05-07,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,M,13,0,18-24,M,BLACK,988971,207813,40.737074,-73.982962,POINT (-73.982962 40.737074)
264629440,2023-03-05,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,B,52,0,25-44,M,WHITE,1016551,260706,40.882193,-73.883186,POINT (-73.883186 40.882193)
264682071,2023-03-07,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,44,0,25-44,M,WHITE HISPANIC,1008351,245457,40.840367,-73.912897,POINT (-73.912897 40.840367)
265254038,2023-03-16,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,B,46,0,25-44,M,BLACK,1008475,247498,40.845968,-73.912441,POINT (-73.912441 40.845968)
269679457,2023-06-11,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,40,0,18-24,M,BLACK,1004368,237509,40.81856005,-73.92731612,POINT (-73.92731612 40.81856005)
268543088,2023-05-20,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201602,F,Q,103,0,45-64,M,BLACK,1038299,191678,40.692624,-73.805096,POINT (-73.805096 40.692624)
266756099,2023-04-16,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,103,0,45-64,F,BLACK,1043108,197857,40.709555,-73.787699,POINT (-73.787699 40.709555)
265470860,2023-03-22,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,28,0,25-44,M,BLACK,997144,230833,40.800251,-73.953426,POINT (-73.953426 40.800251)
263076934,2023-02-05,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL0511003,F,K,73,0,25-44,M,BLACK,1007545,179707,40.65990022,-73.91603818,POINT (-73.91603818 40.65990022)
267054965,2023-04-21,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205001,M,S,121,0,45-64,M,BLACK,941863,167220,40.625556,-74.152696,POINT (-74.152696 40.625556)
269720971,2023-06-12,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,28,0,18-24,U,UNKNOWN,998948,233793,40.808372,-73.946904,POINT (-73.946904 40.808372)
265322896,2023-03-18,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,25-44,F,BLACK,983894,200720,40.717609,-74.001283,POINT (-74.001283 40.717609)
263723946,2023-02-16,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,45-64,M,BLACK,1010390,181721,40.66542,-73.905774,POINT (-73.905774 40.66542)
269620425,2023-06-10,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,69,0,<18,M,BLACK,1012853,176538,40.651187,-73.896919,POINT (-73.896919 40.651187)
